Channel 1 - P4,Channel 2 - O2,Channel 3 - P8,Channel 4 - T8,Channel 5 - C4,Channel 6 - Cz,Channel 7 - Fz,Channel 8 - F4,Channel 9 - Fp2,Channel 10 - F8,Channel 11 - Fp1,Channel 12 - F7,Channel 13 - F3,Channel 14 - C3,Channel 15 - T7,Channel 16 - P7,Channel 17 - P3,Channel 18 - O1,Channel 19 - Pz
10.32484941,-0.541086453,0.806486635,1.825075531,-1.87770749,-9.63825113,-6.559590348,-6.412027581,-14.84743208,-33.99856971,-24.54601923,-11.14530277,-5.377328599,0.485416872,-9.089445862,6.606804162,6.336075015,3.553545514,7.820718361
12.56154394,5.52728427,6.874996767,3.386723122,-3.689266001,-10.14818134,-9.770752952,-10.81060132,-18.34370195,-37.88249259,-25.36689221,-6.501473348,-5.476182621,2.786776924,-4.570181146,13.11841012,10.08761214,12.70748356,8.445259992
14.28761246,12.02690297,13.19208968,4.160074169,-4.304804838,-10.39735976,-12.51378235,-13.36987426,-19.81025459,-38.82948417,-24.93990407,-2.666720472,-6.007818088,4.794685963,0.874960182,20.8893048,13.5572743,21.4071226,8.08375445
14.66456639,16.48198749,17.55754579,2.073112739,-3.831358825,-10.41845689,-13.87386638,-13.51004379,-18.34097066,-36.29015676,-23.18464623,-0.046438148,-6.209676191,5.808352164,5.630256229,26.89102602,15.24009398,26.21438736,7.139199249
13.22722714,16.91416834,18.010412,-4.79601662,-2.933724955,-10.08200594,-13.40446652,-11.63128191,-15.00167087,-32.03170891,-21.00669401,1.501281965,-5.579471597,5.557312706,8.297962751,28.16563248,14.39722214,25.25958505,5.978637783
10.11434542,12.96599058,14.00092112,-16.07224572,-2.296160376,-9.283328382,-11.33619852,-8.768303841,-11.86932212,-28.74756957,-19.59270824,2.252271621,-4.20782474,4.271054013,8.310998932,23.43408547,11.35908832,19.06534868,4.714868624
5.907215138,6.003661183,6.692985203,-28.45157374,-2.212756249,-8.108963686,-8.354205736,-5.983367657,-10.36792757,-28.07160174,-19.36428641,2.476776018,-2.53723333,2.557750168,6.059620963,13.80154499,7.179577791,9.967025113,3.290589683
1.226667616,-1.843079163,-1.818665555,-37.18243228,-2.597310447,-6.836308549,-5.185309193,-3.906447946,-10.29605182,-29.56673711,-19.53009944,2.524625444,-0.889752374,1.122781083,2.542619353,2.124664549,2.953263338,0.648650307,1.717268686
-3.575623679,-8.970664498,-9.766856731,-38.72741401,-3.286717831,-5.763479285,-2.305979404,-2.627375644,-10.23721717,-31.34249721,-18.65833813,2.836986737,0.746625271,0.426131822,-1.160538939,-8.538399717,-0.721638714,-7.183563944,0.181852673
-8.394478598,-14.98746243,-16.50245878,-32.89354429,-4.258146776,-5.004011962,0.102366158,-1.861076706,-8.845048263,-31.60767579,-15.81041767,3.728015578,2.510941141,0.450376247,-4.269088716,-16.40230873,-3.829145091,-13.21274567,-1.107117194
-13.07608151,-20.37949584,-22.29441193,-23.1084077,-5.516163945,-4.408898325,2.046933192,-1.181709395,-5.857553157,-29.83628723,-11.31156229,5.107756865,4.323520047,0.740481455,-6.400096603,-21.46228424,-6.616930788,-17.96183287,-2.170023919
-17.15028172,-25.5515155,-27.43853547,-14.67104038,-6.788432046,-3.682251465,3.619700818,-0.20358169,-2.095939011,-26.75900044,-6.566604214,6.458778325,5.80552439,0.731445008,-7.478287841,-24.84130242,-9.179147765,-21.8845304,-3.308725707
-19.8737781,-30.09965102,-31.52087171,-11.94535477,-7.419322361,-2.612910915,4.941089168,1.27559706,1.32803545,-23.4933442,-3.128621255,7.17568596,6.571464258,0.171361907,-7.617484372,-27.57494108,-11.25411664,-24.82656382,-4.840193386
-20.60760071,-32.93152354,-33.50943245,-15.99611189,-6.707382088,-1.257258712,6.090789159,3.134335466,3.755821307,-20.76635157,-1.782582241,7.030737934,6.603765578,-0.658677556,-7.044101853,-29.75772318,-12.34857526,-26.18588068,-6.714708639
-19.2624349,-33.1226161,-32.61040243,-23.92694469,-4.5007589,0.062031601,7.000859617,4.863908897,5.076573802,-18.85441718,-2.276883943,6.385007001,6.32139031,-1.112067155,-6.023884357,-30.61962846,-12.06290864,-25.53072895,-8.384127785
-16.46104149,-30.77889105,-29.14047283,-30.34695208,-1.538880217,0.951795114,7.411295758,5.730443854,5.331045114,-18.00025217,-3.72060627,5.966872169,6.252855727,-0.636074033,-4.754346703,-29.35482742,-10.37865029,-23.1202933,-9.106474834
-13.25679006,-27.15853623,-24.61028079,-30.32438139,0.858070379,1.212413241,7.021086559,5.198240352,4.46367795,-18.57266051,-5.162543827,6.398660882,6.617501391,0.806481774,-3.279845645,-25.95947692,-7.724188768,-19.89792953,-8.488000265
-10.56485549,-23.89343173,-20.84052799,-22.32881203,1.641109979,0.986404481,5.808748981,3.394972334,2.598054481,-20.59917472,-5.896623721,7.839293865,7.214177464,2.672670103,-1.536375386,-21.37300242,-4.788050675,-16.9481066,-6.815768461
-8.668890065,-21.86726522,-18.73284142,-9.475574453,0.821625223,0.67311474,4.270018523,1.241518432,0.513415996,-23.12665937,-5.465300151,9.974162141,7.715777362,4.187302439,0.459552912,-16.8083518,-2.194721295,-14.80120487,-4.86714872
-7.114645618,-20.58634008,-17.63489284,1.868043927,-0.443722803,0.645114817,3.279296911,0.022740221,-0.370759849,-24.26514266,-3.6592515,12.2777972,8.065565999,4.844271816,2.433343607,-12.82468994,-0.22301172,-13.07274134,-3.311060388
-5.041557903,-18.51278185,-15.80687531,5.593547567,-0.613934937,0.948829031,3.545331352,0.592645299,1.203319993,-22.2522851,-0.699881507,14.29087165,8.565785921,4.692022431,3.903980249,-8.911697543,1.284263065,-10.69347376,-2.18013286
-1.726220274,-14.11711793,-11.65501821,-0.442129539,1.149792787,1.208348012,5.020164128,2.763528188,5.275891743,-16.8596587,2.595912988,15.73099642,9.551582987,4.215465098,4.522688451,-3.950509777,2.772322769,-6.597787718,-0.867383485
2.995968048,-6.900974996,-4.817842823,-12.80992106,4.377944074,0.835481313,6.773487777,5.382234197,10.32490264,-9.924947182,5.048866134,16.46935026,10.96330783,3.945447964,4.473247675,2.784453339,4.66648448,-0.445455117,1.316106692
8.652033238,2.291567742,3.671241481,-24.19247005,7.629265182,-0.559163574,7.552420619,7.111505113,14.12610297,-4.349455749,5.820163476,16.51328277,12.25400142,4.117361754,4.561696728,10.85991414,7.073985493,7.06699247,4.456894479
14.38515654,11.80294711,12.1878788,-27.50747799,9.514506178,-2.822554903,6.688936778,7.36524792,15.2760999,-2.166231149,5.112606443,16.04391247,12.76369644,4.615870617,5.798552904,18.76469266,9.670552034,14.4930104,7.79046452
19.34364036,20.07051763,19.59438907,-19.97001871,9.627582819,-5.242340163,4.658757679,6.673988632,14.16625942,-3.162933794,4.195179175,15.40648612,12.2435573,5.177658224,8.685060749,24.80355767,11.84864026,20.34201999,10.11773424
22.97271559,26.26282062,25.73970255,-4.548398547,8.692949415,-6.914827198,2.792577009,6.172172716,12.56140572,-5.196440071,4.53097531,14.94722228,11.05520119,5.621588059,12.72533675,28.15213222,13.0476669,23.77640924,10.58943923
25.08510747,30.29444395,31.05113665,12.03105431,7.865218322,-7.285243944,2.294408272,6.602690391,12.09370249,-5.978122292,6.585877771,14.76748755,9.865371745,5.905093815,16.59743633,29.30331851,13.06658808,24.89287799,9.268250323
25.74244505,32.37767226,35.64502456,23.2773809,7.776288619,-6.500277891,3.312887065,7.65069023,12.93215802,-4.877703619,9.308971896,14.6295529,9.126820743,6.013670576,18.94118092,29.59659322,12.16217944,24.45634334,7.053618714
25.07945665,32.57328316,38.76171108,26.2283678,8.092276902,-5.313712959,4.821454798,8.176150052,13.76320456,-3.269548633,10.83548455,14.17690253,8.82756568,5.861332651,19.21790277,30.19450946,10.87096388,23.30155272,5.046965622
23.20000222,30.70357946,39.04097521,22.05233858,7.900650202,-4.585809292,5.437614031,7.181844645,13.08405605,-3.180657983,9.952042845,13.33730839,8.711797913,5.346336529,17.99326873,31.24544605,9.671977976,21.808006,3.84447468
20.19403823,26.62748277,35.4535238,14.05247549,6.572178812,-4.709990139,4.543103123,4.728661003,10.65201396,-5.440406125,7.142215614,12.53535921,8.697164546,4.510773343,16.41410184,31.79209608,8.707281714,19.76784347,3.25724305
16.23243062,20.57731041,28.16817987,5.009066021,4.380812497,-5.367090201,2.801290886,2.028118212,7.790229737,-8.927770022,4.288766357,12.4372961,9.014247316,3.605051602,15.28189086,30.42760423,7.729692108,16.6778493,2.595582737
11.6489426,13.24980107,18.68251311,-4.008371612,2.389516216,-5.783926677,1.648934422,0.608958308,6.2749059,-11.52092456,3.209110034,13.36583607,9.890887428,2.927811608,14.45707535,26.20479436,6.293547414,12.20846868,1.232478667
6.934809534,5.589771942,9.113370682,-12.73823652,1.710804326,-5.31197442,2.179648074,1.222307666,6.816009056,-11.85619633,4.225410838,14.89364671,11.1155765,2.549339327,13.07199601,19.21234793,4.058335001,6.526346522,-0.988124572
2.631203248,-1.539057997,1.162301125,-20.01658843,2.728837342,-3.908204132,4.331925936,3.368378086,8.52567415,-10.32509127,5.999509458,16.05996469,12.01379197,2.196611064,10.37928727,10.54484089,1.031145819,0.29991919,-3.733222959
-0.831315529,-7.551628312,-4.540528693,-23.23217767,4.857984677,-2.171498901,7.024630355,5.803605224,9.873384547,-8.472155115,6.80559022,16.13287938,12.00518379,1.481907607,6.543762976,1.814972904,-2.36212089,-5.546407485,-6.452783353
-3.265545135,-12.12914711,-8.359243138,-19.82201494,6.960797392,-0.915060335,9.078489666,7.561977552,10.243256,-7.428968973,6.148407107,15.29307047,11.28552753,0.341475932,2.72659504,-5.431627676,-5.385948811,-10.13423655,-8.662319731
-4.766878164,-15.1193741,-11.05222792,-9.739559386,8.051490048,-0.593756764,10.11317713,8.60533411,10.60158095,-6.891725614,5.277998135,14.57584625,10.91477181,-0.703823834,0.378593082,-10.12396167,-7.228637948,-12.84320237,-10.04773056
-5.643459147,-16.51688502,-13.18191716,3.285308668,7.761104,-1.002265124,10.66914719,9.567779728,12.55062811,-5.623586474,6.070328413,15.00108028,12.03255222,-0.779119093,0.288115005,-11.83840325,-7.28662187,-13.42227317,-10.43009053
-6.276524263,-16.552443,-14.93139451,13.14557885,6.309513711,-1.447719935,11.50707376,10.87525368,16.54365151,-3.010770899,9.187427904,16.57820442,14.74702727,0.705323534,2.108575533,-10.80678422,-5.419231507,-12.05653228,-9.753907056
-6.978239057,-15.75098214,-16.30712437,14.80823628,4.144780637,-1.247824797,12.7608793,12.08649922,20.91645807,-0.153431822,13.14447591,18.10158315,17.69822553,3.488150949,4.691125399,-7.798211374,-2.072592485,-9.384612365,-8.179754314
-7.901836974,-14.79570761,-17.39079983,7.469773976,1.617857039,-0.18168614,13.72795283,12.11026318,22.79800649,0.681065211,15.22248948,18.05765354,18.87116244,6.476808804,6.917152435,-3.843093159,1.829417048,-6.367969115,-6.178883981
-9.018307331,-14.19711654,-18.33866628,-4.907902296,-1.07174648,1.414034171,13.48611116,10.16106836,20.33778209,-2.063011385,13.60487353,15.98627112,17.18318502,8.441640967,8.380282879,0.188516474,5.251051797,-3.936227533,-4.448888817
-10.1358282,-13.9674351,-19.1341212,-16.16119744,-3.722938234,2.925402965,11.76813961,6.617170624,14.43235792,-7.620641643,9.00293235,13.12554505,13.57807084,8.90641974,9.458681948,3.984783681,7.533579999,-2.510725448,-3.59483752
-10.92967223,-13.55191797,-19.37055273,-21.80153288,-6.012333982,3.866387952,9.283002516,2.971164919,8.396325852,-13.08121482,4.35484783,11.6501,10.59088532,8.528347176,10.83824016,7.894709173,8.736121635,-1.698523893,-3.745440895
-10.97469785,-12.10527184,-18.32913236,-21.47621512,-7.561069989,4.102511852,7.166578501,0.822321897,5.665245505,-15.39243335,2.72044103,12.9730638,10.53022245,8.606142835,12.93969151,12.58475613,9.579035953,-0.442563268,-4.388411912
-9.805421509,-8.950458086,-15.34850461,-18.38305993,-8.11976818,3.770553459,6.033069763,0.705720053,7.28370337,-13.6303839,4.987307257,16.46165393,13.62395791,10.03963269,15.67026948,18.4133769,10.96599224,2.35906206,-4.59207476
-7.035571243,-3.926277906,-10.21865825,-16.28371802,-7.67604418,3.026888978,5.472488867,1.740877694,11.18864429,-9.649010066,9.198603744,19.70734917,17.64636267,12.54098386,18.56264751,24.9531574,13.36257127,7.115882624,-3.511934531
-2.533042465,2.572673095,-3.311709678,-16.47137428,-6.380296094,1.874576042,4.45699441,2.419644739,13.88156788,-6.5201326,12.02961649,20.27311882,19.44763258,14.7510525,21.04703598,31.05001853,16.45460483,13.19444358,-0.87359325
3.414414793,9.82102057,4.60562455,-16.93996212,-4.386846064,0.219301255,2.312480413,1.887557522,13.14960734,-6.024062181,11.23355578,17.58270711,17.27783133,15.22236137,22.60071721,35.43711799,19.34687535,19.23046923,2.862186751
10.04687958,17.03244111,12.67337284,-14.24315891,-1.801561181,-1.911137238,-0.601207922,0.635226119,9.656327162,-7.272060904,7.147577124,13.40074968,12.09691138,13.52944047,22.76952257,37.48586399,21.17416855,23.90637683,6.731397428
16.2734019,23.4804321,20.10055159,-6.514922686,1.191608759,-4.193571725,-3.114371151,0.002368309,6.177343402,-7.611330562,2.170559349,10.43455378,6.817556786,10.62972404,21.24845185,37.53657396,21.66874188,26.64205468,9.730187608
20.994956,28.4650413,26.12985258,4.654162058,4.168749552,-6.052560395,-4.195030401,0.911520819,5.197476798,-5.04911777,-1.222576425,10.12868449,4.066515188,8.160157478,18.11764538,36.54913324,21.23738203,27.70988687,11.2393275
23.4843763,31.28908627,29.98294542,14.85044244,6.499262636,-6.911734832,-3.794247345,2.928316659,6.892803806,-0.149341824,-2.25634404,11.44572871,4.242865907,7.188590171,14.0517453,35.33297933,20.47522879,27.73573732,11.21231272
23.63764065,31.39736883,31.00289412,19.49819002,7.650140921,-6.481544363,-2.841483532,4.49592414,9.128507732,4.21272041,-2.05309431,11.6866174,5.409509153,7.385394087,10.18381388,33.94223185,19.50774703,27.02985977,10.08795931
21.95557515,28.65312305,29.00035929,16.69418232,7.56521796,-4.889780989,-2.382012054,4.204739691,9.387083085,5.071252707,-2.273567307,8.762232604,5.065308772,7.276362302,7.528951617,31.68714863,17.7289433,25.30938503,8.51455175
19.25506103,23.54565752,24.54673842,8.367334256,6.792442363,-2.58440549,-2.603396126,2.062338369,6.964289489,1.76676806,-3.478437688,3.11749492,2.330051082,5.411359468,6.30980446,27.72523821,14.22066942,22.02701086,7.021696615
