Channel 1 - P4,Channel 2 - O2,Channel 3 - P8,Channel 4 - T8,Channel 5 - C4,Channel 6 - Cz,Channel 7 - Fz,Channel 8 - F4,Channel 9 - Fp2,Channel 10 - F8,Channel 11 - Fp1,Channel 12 - F7,Channel 13 - F3,Channel 14 - C3,Channel 15 - T7,Channel 16 - P7,Channel 17 - P3,Channel 18 - O1,Channel 19 - Pz
-4.045636285,-15.99951223,-14.03248856,-30.68045902,-7.355647409,-9.120934899,-17.62289036,-25.64674647,-28.42421086,-24.15872892,-23.11192412,-24.92162005,-20.9746786,-10.15682831,-14.48141839,-18.13152132,-4.012070113,-12.34191878,1.460494341
-2.32914564,-11.22801908,-12.03234011,-18.46362381,-7.287038599,-9.311460619,-16.43020338,-23.40160438,-25.53563964,-21.22720275,-18.50464087,-19.35991501,-19.56906159,-8.015406143,-10.47075069,-13.67031888,-0.924112176,-6.965826944,4.049203676
-1.371994652,-7.436046945,-9.820981573,-4.015277735,-7.448991232,-8.818249839,-15.21852263,-21.62914226,-23.68930675,-18.47263272,-17.12815893,-16.318982,-19.13977219,-6.992786182,-10.43728735,-11.10221916,-0.159794679,-3.075990741,5.321228128
-1.642801283,-5.485564184,-7.600472364,4.980194927,-7.526410372,-7.546027764,-13.42605721,-19.30202303,-22.04763399,-15.2713624,-18.32008788,-16.05453366,-18.99007129,-7.345254722,-12.9858059,-10.29667864,-1.667357348,-1.445101695,5.150312694
-2.653016471,-4.88910583,-5.308961493,5.396326292,-6.953791205,-5.6192822,-10.40126385,-15.45910968,-19.42512552,-11.20607291,-19.7494477,-16.76648265,-17.90657517,-8.397806546,-15.22188653,-9.890276305,-3.956155626,-1.247973555,3.975706988
-3.277428827,-4.230140163,-2.627741128,0.187028459,-5.41232759,-3.454968166,-6.105683421,-10.19684321,-15.34964447,-6.645491516,-19.08307331,-15.98767906,-15.00796537,-8.898481065,-14.69859132,-8.344399223,-5.120627959,-0.839599154,2.429544614
-2.515262668,-2.114866934,0.856535976,-4.510203822,-3.131168239,-1.622532588,-1.29952331,-4.760699699,-10.40754765,-2.501618155,-15.30534381,-12.25955153,-10.30695104,-7.755097543,-10.78771824,-4.88099699,-4.105988639,1.074144998,0.983479834
-0.090152749,2.056170181,5.452622052,-4.125343268,-0.737629737,-0.552479258,2.924667287,-0.646088235,-5.631206046,0.663336335,-8.94257338,-5.979562612,-4.678373528,-4.693272351,-4.651437944,0.319065949,-1.243141159,4.804131243,-0.147379297
3.518222847,7.956674703,11.23241287,1.375126844,1.209929313,-0.302099365,5.845931844,1.532971369,-1.559432796,3.331841457,-1.384879907,1.008640658,0.646190131,-0.432976901,1.878025511,6.563206753,2.275495256,9.910460313,-0.861004142
7.51368127,14.73721415,17.97229917,8.225404524,2.604834068,-0.563540143,7.474333021,2.449472367,2.121155372,6.761842587,5.934679519,6.629132468,4.673657874,3.697966708,7.474303115,13.14824853,5.41922569,15.82216502,-1.008766236
